cbsa,metro_name,year,quarter,hpi_metro_nsa,hpi_metro_sa,state,hpi_metro_df_sa,hpi_state_sa,hpi_state_nsa,hpi_usa_sa,hpi_lag_1,hpi_lag_2,hpi_lag_3,hpi_lag_4,hpi_lag_6,hpi_lag_8,qoq_growth,yoy_growth,growth_velocity,volatility_4q,metro_to_state_ratio,metro_to_usa_ratio,state_to_usa_ratio,ma_4q,ma_8q,cum_max,pct_from_peak,q_sin,q_cos,time_trend
25540,"Hartford-West Hartford-East Hartford, CT",2023,2,238.7,233.99,CT,,260.82,266.56,393.04,224.3,217.87,217.66,216.94,201.55,189.61,0.04320106999554163,0.0785931593989122,0.013688057648729268,0.02055181829182279,0.897132121769803,0.5953338082637899,0.6635965805007124,223.455,214.5875,233.99,0.0,1.2246467991473532e-16,-1.0,130
25540,"Hartford-West Hartford-East Hartford, CT",2023,3,238.36,235.75,CT,,267.71,270.34,401.64,233.99,224.3,217.87,217.66,209.05,195.34,0.0075216889610667526,0.08311127446476152,-0.03567938103447488,0.01954885764317353,0.8806170856523851,0.5869684294392989,0.6665421770739965,227.97750000000002,219.63875000000002,235.75,0.0,-1.0,-1.8369701987210297e-16,131
25540,"Hartford-West Hartford-East Hartford, CT",2023,4,245.48,246.24,CT,,274.83,273.36,406.66,235.75,233.99,224.3,217.87,216.94,201.55,0.04449628844114528,0.13021526598430255,0.03697459948007853,0.0171690045758524,0.8959720554524616,0.6055181232479221,0.6758225544681059,235.07000000000002,225.225,246.24,0.0,-2.4492935982947064e-16,1.0,132
25540,"Hartford-West Hartford-East Hartford, CT",2024,1,248.19,250.37,CT,,277.53,274.45,411.09,246.24,235.75,233.99,224.3,217.66,209.05,0.016772254710851087,0.11622826571555955,-0.027724033730294195,0.018696020340478806,0.9021367059417001,0.6090393831034567,0.6751076406626286,241.5875,230.39000000000001,250.37,0.0,1.0,6.123233995736766e-17,133
25540,"Hartford-West Hartford-East Hartford, CT",2024,2,259.17,253.93,CT,,283.87,289.92,415.93,250.37,246.24,235.75,233.99,217.87,216.94,0.014218955945201062,0.08521731697935797,-0.002553298765650025,0.016302877052827215,0.8945291858949519,0.6105113841271368,0.6824946505421585,246.5725,235.01375,253.93,0.0,1.2246467991473532e-16,-1.0,134
25540,"Hartford-West Hartford-East Hartford, CT",2024,3,265.5,262.87,CT,,291.27,293.86,419.91,253.93,250.37,246.24,235.75,224.3,217.66,0.03520655298704356,0.11503711558854723,0.0209875970418425,0.01460154104672033,0.902495965942253,0.6260150984734824,0.69364863899407,253.3525,240.66500000000002,262.87,0.0,-1.0,-1.8369701987210297e-16,135
25540,"Hartford-West Hartford-East Hartford, CT",2024,4,267.77,268.41,CT,,298.53,297.47,425.59,262.87,253.93,250.37,246.24,233.99,217.87,0.021075056111385937,0.09003411306042897,-0.014131496875657623,0.009363231860318427,0.8991056175258769,0.6306774125331893,0.7014497521088371,258.895,246.98250000000002,268.41,0.0,-2.4492935982947064e-16,1.0,136
25540,"Hartford-West Hartford-East Hartford, CT",2025,1,270.26,272.58,CT,,303.23,299.94,428.73,268.41,262.87,253.93,250.37,235.75,224.3,0.015535933832569349,0.08870871110756062,-0.005539122278816588,0.009602665026448408,0.8989216106585759,0.6357847596389335,0.707274974925944,264.4475,253.0175,272.58,0.0,1.0,6.123233995736766e-17,137
25540,"Hartford-West Hartford-East Hartford, CT",2025,2,281.63,276.01,CT,,305.62,311.74,428.68,272.58,268.41,262.87,253.93,246.24,233.99,0.012583461736004109,0.08695309731028233,-0.0029524720965652396,0.010041343127941275,0.9031149793861658,0.6438602220770738,0.7129327237099935,269.9675,258.27,276.01,0.0,1.2246467991473532e-16,-1.0,138
25540,"Hartford-West Hartford-East Hartford, CT",2025,3,278.49,275.9,CT,,308.31,310.99,429.35,276.01,272.58,268.41,262.87,250.37,235.75,-0.00039853628491726134,0.049568227641039186,-0.01298199802092137,0.009106137687843411,0.8948785313483182,0.6425992779783393,0.7180854780482124,273.225,263.28875,276.01,-0.0003985362849172626,-1.0,-1.8369701987210297e-16,139
26420,"Houston-Pasadena-The Woodlands, TX",1992,1,102.65,102.67,TX,,102.03,102.04,102.27,100.75,100.43,100.09,100.0,,,0.019057071960297822,0.026699999999999946,0.015870773045630893,0.00835816269050029,1.0062726649024796,1.0039112154101888,0.9976532707538868,100.985,,102.67,0.0,1.0,6.123233995736766e-17,5
26420,"Houston-Pasadena-The Woodlands, TX",1992,2,102.56,101.95,TX,,101.66,102.26,102.12,102.67,100.75,100.43,100.09,,,-0.0070127593259958765,0.01858327505245283,-0.0260698312862937,0.010759430918820301,1.0028526460751526,0.9983352918135526,0.9954954954954954,101.45000000000002,,102.67,-0.007012759325995898,1.2246467991473532e-16,-1.0,6
26420,"Houston-Pasadena-The Woodlands, TX",1992,3,103.72,102.72,TX,,102.65,103.41,102.96,101.95,102.67,100.75,100.43,100.0,,0.0075527219225108855,0.02280195160808507,0.014565481248506762,0.010797790256321481,1.0006819288845592,0.9976689976689977,0.9969891219891222,102.0225,,102.72,0.0,-1.0,-1.8369701987210297e-16,7
26420,"Houston-Pasadena-The Woodlands, TX",1992,4,104.07,103.61,TX,,103.61,104.12,103.77,102.72,101.95,102.67,100.75,100.09,,0.00866433021806845,0.028387096774193488,0.0011116082955575646,0.010720522793472607,1.0,0.9984581285535319,0.9984581285535319,102.73750000000001,101.5275,103.61,0.0,-2.4492935982947064e-16,1.0,8
26420,"Houston-Pasadena-The Woodlands, TX",1993,1,103.76,103.81,TX,,103.95,103.97,103.81,103.61,102.72,101.95,102.67,100.43,100.0,0.001930315606601729,0.011103535599493508,-0.006734014611466721,0.007165292785333594,0.9986531986531987,1.0,1.0013486176668915,103.02250000000001,102.00375,103.81,0.0,1.0,6.123233995736766e-17,9
26420,"Houston-Pasadena-The Woodlands, TX",1993,2,104.92,104.28,TX,,105.07,105.69,104.86,103.81,103.61,102.72,101.95,100.75,100.09,0.004527502167421149,0.022854340362922887,0.00259718656081942,0.003044185133034833,0.9924812030075189,0.9944688155636087,1.0020026702269693,103.60499999999999,102.5275,104.28,0.0,1.2246467991473532e-16,-1.0,10
26420,"Houston-Pasadena-The Woodlands, TX",1993,3,105.82,104.78,TX,,106.2,107.01,105.65,104.28,103.81,103.61,102.72,102.67,100.43,0.004794783275795966,0.02005451713395634,0.0002672811083748172,0.002775723402661223,0.9866290018832392,0.9917652626597254,1.0052058684335068,104.12,103.07125,104.78,0.0,-1.0,-1.8369701987210297e-16,11
26420,"Houston-Pasadena-The Woodlands, TX",1993,4,105.88,105.42,TX,,107.4,107.9,106.65,104.78,104.28,103.81,103.61,101.95,100.75,0.006108035884710761,0.017469356239745215,0.0013132526089147945,0.001748762853631309,0.9815642458100559,0.9884669479606188,1.0070323488045008,104.57249999999999,103.655,105.42,0.0,-2.4492935982947064e-16,1.0,12
26420,"Houston-Pasadena-The Woodlands, TX",1994,1,105.35,105.44,TX,,108.44,108.46,107.61,105.42,104.78,104.28,103.81,102.72,102.67,0.00018971732119132945,0.01570176283595015,-0.005918318563519431,0.0025713754891585365,0.9723349317594984,0.9798345878635815,1.0077130378217638,104.97999999999999,104.00125,105.44,0.0,1.0,6.123233995736766e-17,13
26420,"Houston-Pasadena-The Woodlands, TX",1994,2,106.27,105.56,TX,,108.98,109.64,108.47,105.44,105.42,104.78,104.28,103.61,101.95,0.0011380880121396597,0.012274645186037603,0.0009483706909483303,0.002842079176635031,0.9686180950633143,0.973172305706647,1.0047017608555362,105.30000000000001,104.4525,105.56,0.0,1.2246467991473532e-16,-1.0,14
26420,"Houston-Pasadena-The Woodlands, TX",1994,3,107.34,106.28,TX,,109.41,110.27,109.14,105.56,105.44,105.42,104.78,103.81,102.72,0.006820765441455157,0.014315709104790963,0.005682677429315497,0.003383758866541592,0.9713920116991135,0.9737951255268462,1.002473886750962,105.675,104.89750000000001,106.28,0.0,-1.0,-1.8369701987210297e-16,15
26420,"Houston-Pasadena-The Woodlands, TX",1994,4,106.04,105.61,TX,,109.92,110.38,109.67,106.28,105.56,105.44,105.42,104.28,103.61,-0.006304102371095244,0.001802314551318407,-0.0131248678125504,0.005377275300586106,0.9607896652110626,0.9629798486368195,1.0022795659706392,105.7225,105.1475,106.28,-0.006304102371095236,-2.4492935982947064e-16,1.0,16
26420,"Houston-Pasadena-The Woodlands, TX",1995,1,105.62,105.73,TX,,110.35,110.38,110.33,105.61,106.28,105.56,105.44,104.78,103.81,0.0011362560363601393,0.002750379362670863,0.007440358407455383,0.005382175515277479,0.9581332125056639,0.9583068974893502,1.000181274358742,105.79500000000002,105.3875,106.28,-0.00517500940910799,1.0,6.123233995736766e-17,17
26420,"Houston-Pasadena-The Woodlands, TX",1995,2,106.85,106.09,TX,,110.81,111.5,111.01,105.73,105.61,106.28,105.56,105.42,104.28,0.003404899271729933,0.005020841227737716,0.002268643235369794,0.00556038317192988,0.9574045663748759,0.9556796684983335,0.9981983605080623,105.9275,105.61375,106.28,-0.0017877305231463842,1.2246467991473532e-16,-1.0,18
26420,"Houston-Pasadena-The Woodlands, TX",1995,3,107.51,106.45,TX,,111.59,112.48,112.01,106.09,105.73,105.61,106.28,105.44,104.78,0.0033933452728815983,0.001599548362815284,-1.1553998848334857e-05,0.004599868334939471,0.9539385249574335,0.9503615748593875,0.9962503347915365,105.97,105.8225,106.45,0.0,-1.0,-1.8369701987210297e-16,19
26420,"Houston-Pasadena-The Woodlands, TX",1995,4,107.08,106.68,TX,,112.25,112.66,112.67,106.45,106.09,105.73,105.61,105.56,105.42,0.002160638797557679,0.010131616324211778,-0.0012327064753239192,0.0010938630653648067,0.9503786191536749,0.9468358924292181,0.9962722996361054,106.2375,105.98,106.68,0.0,-2.4492935982947064e-16,1.0,20
26420,"Houston-Pasadena-The Woodlands, TX",1996,1,107.32,107.43,TX,,112.91,112.96,113.65,106.68,106.45,106.09,105.73,106.28,105.44,0.007030371203599506,0.016078691005391166,0.004869732406041827,0.002104641318069921,0.9514657691967054,0.9452705675318962,0.9934887813462384,106.66250000000001,106.22875,107.43,0.0,1.0,6.123233995736766e-17,21
26420,"Houston-Pasadena-The Woodlands, TX",1996,2,108.68,107.85,TX,,113.42,114.16,114.38,107.43,106.68,106.45,106.09,105.61,105.56,0.003909522479754068,0.01658968800075389,-0.0031208487238454374,0.002072167673020804,0.9508904955034385,0.9429095995803461,0.9916069242874629,107.1025,106.515,107.85,0.0,1.2246467991473532e-16,-1.0,22
26420,"Houston-Pasadena-The Woodlands, TX",1996,3,109.39,108.36,TX,,113.97,114.89,115.1,107.85,107.43,106.68,106.45,105.73,106.28,0.004728789986091941,0.017942696101456157,0.0008192675063378729,0.0020223019159761445,0.9507765201368781,0.9414422241529106,0.9901824500434405,107.58000000000001,106.77499999999999,108.36,0.0,-1.0,-1.8369701987210297e-16,23
26420,"Houston-Pasadena-The Woodlands, TX",1996,4,109.54,109.16,TX,,114.22,114.56,115.78,108.36,107.85,107.43,106.68,106.09,105.61,0.007382798080472375,0.023247094113235667,0.0026540080943804334,0.0017063552573633148,0.9556995272281562,0.9428225945759198,0.9865261703230264,108.2,107.21875,109.16,0.0,-2.4492935982947064e-16,1.0,24
26420,"Houston-Pasadena-The Woodlands, TX",1997,1,109.33,109.41,TX,,114.78,114.85,116.5,109.16,108.36,107.85,107.43,106.45,105.73,0.0022902161964089007,0.018430605975984227,-0.005092581884063474,0.002126847957726511,0.9532148457919498,0.9391416309012875,0.9852360515021459,108.695,107.67875000000001,109.41,0.0,1.0,6.123233995736766e-17,25
26420,"Houston-Pasadena-The Woodlands, TX",1997,2,111.48,110.59,TX,,115.61,116.4,117.46,109.41,109.16,108.36,107.85,106.68,106.09,0.010785120190110575,0.025405656003709032,0.008494903993701675,0.003643980384125622,0.9565781506790071,0.9415120040864976,0.9842499574323175,109.38,108.24125000000001,110.59,0.0,1.2246467991473532e-16,-1.0,26
26420,"Houston-Pasadena-The Woodlands, TX",1997,3,112.3,111.29,TX,,116.29,117.24,118.31,110.59,109.41,109.16,108.36,107.43,106.45,0.006329686228411235,0.027039497969730597,-0.00445543396169934,0.0034994146456382995,0.9570040416200877,0.9406643563519568,0.98292621080213,110.1125,108.84625,111.29,0.0,-1.0,-1.8369701987210297e-16,27
26420,"Houston-Pasadena-The Woodlands, TX",1997,4,113.03,112.65,TX,,117.68,117.98,119.58,111.29,110.59,109.41,109.16,107.85,106.68,0.012220325276305122,0.031971418101868876,0.005890639047893886,0.004506459365541923,0.9572569680489463,0.9420471650777723,0.9841110553604282,110.985,109.5925,112.65,0.0,-2.4492935982947064e-16,1.0,28
26420,"Houston-Pasadena-The Woodlands, TX",1998,1,115.33,115.38,TX,,119.62,119.68,121.08,112.65,111.29,110.59,109.41,108.36,107.43,0.024234354194407448,0.05456539621606793,0.012014028918102326,0.0076507420933036524,0.9645544223374017,0.9529236868186323,0.9879418566237199,112.47749999999999,110.58624999999999,115.38,0.0,1.0,6.123233995736766e-17,29
26420,"Houston-Pasadena-The Woodlands, TX",1998,2,117.87,116.89,TX,,120.99,121.87,122.75,115.38,112.65,111.29,110.59,109.16,107.85,0.013087190154272843,0.05696717605570112,-0.011147164040134605,0.007473777683633299,0.9661129018927185,0.9522606924643584,0.9856619144602851,114.05250000000001,111.71625,116.89,0.0,1.2246467991473532e-16,-1.0,30
26420,"Houston-Pasadena-The Woodlands, TX",1998,3,120.68,119.68,TX,,123.0,124.01,124.35,116.89,115.38,112.65,111.29,109.41,108.36,0.023868594404996113,0.07538862431485316,0.01078140425072327,0.006591675578806467,0.9730081300813008,0.9624447125050263,0.9891435464414958,116.15,113.13125000000001,119.68,0.0,-1.0,-1.8369701987210297e-16,31
26420,"Houston-Pasadena-The Woodlands, TX",1998,4,122.43,122.02,TX,,124.8,125.09,126.39,119.68,116.89,115.38,112.65,110.59,109.16,0.019552139037433136,0.08317798490901018,-0.004316455367562977,0.005187984626013049,0.9777243589743589,0.9654244797847931,0.9874198908141467,118.4925,114.73875000000001,122.02,0.0,-2.4492935982947064e-16,1.0,32
26420,"Houston-Pasadena-The Woodlands, TX",1999,1,124.36,124.34,TX,,126.65,126.71,128.22,122.02,119.68,116.89,115.38,111.29,109.41,0.019013276512047206,0.07765643959091695,-0.0005388625253859303,0.004431412611517605,0.9817607579944729,0.9697395102168149,0.987755420371237,120.7325,116.605,124.34,0.0,1.0,6.123233995736766e-17,33
26420,"Houston-Pasadena-The Woodlands, TX",1999,2,127.99,126.94,TX,,128.8,129.78,130.12,124.34,122.02,119.68,116.89,112.65,110.59,0.020910406948688953,0.08597827016853454,0.0018971304366417474,0.002173536677131908,0.98555900621118,0.9755610205963725,0.9898555179834,123.24499999999999,118.64874999999999,126.94,0.0,1.2246467991473532e-16,-1.0,34
26420,"Houston-Pasadena-The Woodlands, TX",1999,3,130.44,129.41,TX,,130.65,131.73,132.13,126.94,124.34,122.02,119.68,115.38,111.29,0.019458011659051477,0.08130013368983957,-0.0014523952896374759,0.0008190680591047961,0.9905089934940681,0.9794142132748052,0.9887989101642323,125.6775,120.91375,129.41,0.0,-1.0,-1.8369701987210297e-16,35
26420,"Houston-Pasadena-The Woodlands, TX",1999,4,133.43,133.0,TX,,133.02,133.31,134.1,129.41,126.94,124.34,122.02,116.89,112.65,0.027741287381191526,0.08998524831994748,0.008283275722140049,0.004055429521292181,0.9998496466696737,0.9917971662938107,0.9919463087248324,128.4225,123.45750000000001,133.0,0.0,-2.4492935982947064e-16,1.0,36
26420,"Houston-Pasadena-The Woodlands, TX",2000,1,135.02,134.91,TX,,135.55,135.59,136.47,133.0,129.41,126.94,124.34,119.68,115.38,0.014360902255639019,0.08500884671063202,-0.013380385125552507,0.00551735351982156,0.9952784950202876,0.9885689162453286,0.9932585916318606,131.065,125.89875,134.91,0.0,1.0,6.123233995736766e-17,37
26420,"Houston-Pasadena-The Woodlands, TX",2000,2,138.51,137.37,TX,,137.63,138.71,138.76,134.91,133.0,129.41,126.94,122.02,116.89,0.01823437847453868,0.08216480226878842,0.003873476218899663,0.00563109151804718,0.9981108769890287,0.989982703949265,0.9918564427788988,133.6725,128.45875,137.37,0.0,1.2246467991473532e-16,-1.0,38
26420,"Houston-Pasadena-The Woodlands, TX",2000,3,140.57,139.52,TX,,140.06,141.22,140.93,137.37,134.91,133.0,129.41,124.34,119.68,0.01565116109776521,0.07812379259717184,-0.0025832173767734723,0.006047925088618055,0.9961445094959304,0.9899950329951039,0.9938267224863407,136.2,130.93875,139.52,0.0,-1.0,-1.8369701987210297e-16,39
26420,"Houston-Pasadena-The Woodlands, TX",2000,4,141.21,140.78,TX,,142.06,142.35,143.4,139.52,137.37,134.91,133.0,126.94,122.02,0.009030963302752326,0.05849624060150371,-0.006620197795012883,0.003875991451923303,0.9909897226524004,0.9817294281729428,0.9906555090655509,138.145,133.28375,140.78,0.0,-2.4492935982947064e-16,1.0,40
26420,"Houston-Pasadena-The Woodlands, TX",2001,1,143.36,143.15,TX,,143.83,143.83,146.04,140.78,139.52,137.37,134.91,129.41,124.34,0.016834777667282363,0.061077755540730916,0.007803814364530037,0.00407699062753786,0.9952721963429048,0.9802109011229801,0.984867159682279,140.205,135.635,143.15,0.0,1.0,6.123233995736766e-17,41
26420,"Houston-Pasadena-The Woodlands, TX",2001,2,146.22,145.07,TX,,145.45,146.63,148.39,143.15,140.78,139.52,137.37,133.0,126.94,0.013412504366049571,0.05605299555943799,-0.003422273301232792,0.003440553810373665,0.9973874183568237,0.9776265246984298,0.9801873441606578,142.13,137.90125,145.07,0.0,1.2246467991473532e-16,-1.0,42
26420,"Houston-Pasadena-The Woodlands, TX",2001,3,147.82,146.73,TX,,146.59,147.82,150.65,145.07,143.15,140.78,139.52,134.91,129.41,0.011442751775005089,0.05167717889908241,-0.0019697525910444824,0.0032987367203413703,1.0009550446824476,0.9739794225024891,0.9730501161632924,143.9325,140.06625,146.73,0.0,-1.0,-1.8369701987210297e-16,43
26420,"Houston-Pasadena-The Woodlands, TX",2001,4,148.91,148.52,TX,,147.63,147.92,153.03,146.73,145.07,143.15,140.78,137.37,133.0,0.012199277584679535,0.0549794004830233,0.0007565258096744465,0.002383938173499084,1.0060285849759536,0.9705286545121872,0.9647128014114879,145.8675,142.00625,148.52,0.0,-2.4492935982947064e-16,1.0,44
26420,"Houston-Pasadena-The Woodlands, TX",2002,1,150.12,149.78,TX,,148.81,148.77,155.54,148.52,146.73,145.07,143.15,139.52,134.91,0.00848370589819547,0.04631505413901493,-0.003715571686484065,0.002097193672284675,1.0065183791411867,0.962967725343963,0.9567313874244568,147.525,143.865,149.78,0.0,1.0,6.123233995736766e-17,45
26420,"Houston-Pasadena-The Woodlands, TX",2002,2,152.1,150.91,TX,,150.38,151.65,158.4,149.78,148.52,146.73,145.07,140.78,137.37,0.007544398451061474,0.04025642793134354,-0.0009393074471339968,0.0022524267214552207,1.0035244048410692,0.9527146464646464,0.9493686868686868,148.985,145.5575,150.91,0.0,1.2246467991473532e-16,-1.0,46
26420,"Houston-Pasadena-The Woodlands, TX",2002,3,153.54,152.43,TX,,151.21,152.5,161.42,150.91,149.78,148.52,146.73,143.15,139.52,0.010072228480551448,0.038846861582498615,0.0025278300294899747,0.002037018608372185,1.008068249454401,0.9443067773510099,0.9367488539214472,150.41,147.17125,152.43,0.0,-1.0,-1.8369701987210297e-16,47
26420,"Houston-Pasadena-The Woodlands, TX",2002,4,154.96,154.62,TX,,152.58,152.85,164.67,152.43,150.91,149.78,148.52,145.07,140.78,0.014367250541232002,0.04107190950713702,0.004295022060680553,0.003019523277019742,1.01337003539127,0.9389688467844781,0.9265804335944618,151.935,148.90125,154.62,0.0,-2.4492935982947064e-16,1.0,48
26420,"Houston-Pasadena-The Woodlands, TX",2003,1,155.9,155.42,TX,,153.28,153.22,167.55,154.62,152.43,150.91,149.78,146.73,143.15,0.005173974906221623,0.03765522766724527,-0.009193275635010378,0.003931884223517077,1.0139613778705636,0.9276037003879437,0.9148313936138466,153.345,150.435,155.42,0.0,1.0,6.123233995736766e-17,49
26420,"Houston-Pasadena-The Woodlands, TX",2003,2,157.8,156.63,TX,,153.87,155.2,170.24,155.42,154.62,152.43,150.91,148.52,145.07,0.0077853558100631215,0.03790338612417998,0.002611380903841498,0.003897935934243556,1.0179372197309415,0.9200540413533834,0.9038416353383458,154.775,151.88,156.63,0.0,1.2246467991473532e-16,-1.0,50
26420,"Houston-Pasadena-The Woodlands, TX",2003,3,158.82,157.67,TX,,154.8,156.12,173.6,156.63,155.42,154.62,152.43,149.78,146.73,0.00663985188022731,0.03437643508495691,-0.0011455039298358116,0.004060281496816639,1.0185400516795864,0.90823732718894,0.891705069124424,156.08499999999998,153.2475,157.67,0.0,-1.0,-1.8369701987210297e-16,51
26420,"Houston-Pasadena-The Woodlands, TX",2003,4,158.57,158.28,TX,,155.79,156.04,177.5,157.67,156.63,155.42,154.62,150.91,148.52,0.003868839982241523,0.023670935195964304,-0.0027710118979857867,0.0017078559931311028,1.0159830541113037,0.8917183098591549,0.8776901408450704,157.0,154.4675,158.28,0.0,-2.4492935982947064e-16,1.0,52
26420,"Houston-Pasadena-The Woodlands, TX",2004,1,161.49,160.92,TX,,157.04,156.96,181.44,158.28,157.67,156.63,155.42,152.43,149.78,0.0166793025018952,0.03538798095483209,0.012810462519653676,0.005540236072972097,1.0247070809984717,0.8869047619047619,0.8655202821869489,158.375,155.86,160.92,0.0,1.0,6.123233995736766e-17,53
26420,"Houston-Pasadena-The Woodlands, TX",2004,2,163.21,162.04,TX,,158.56,159.97,186.01,160.92,158.28,157.67,156.63,154.62,150.91,0.006959980114342512,0.034539998723105425,-0.009719322387552687,0.005602825795724899,1.0219475277497476,0.8711359604322348,0.852427288855438,159.7275,157.25125,162.04,0.0,1.2246467991473532e-16,-1.0,54
26420,"Houston-Pasadena-The Woodlands, TX",2004,3,164.98,163.79,TX,,159.89,161.25,190.81,162.04,160.92,158.28,157.67,155.42,152.43,0.010799802517896806,0.03881524703494654,0.003839822403554294,0.005518750785430307,1.0243917693414222,0.858393165976626,0.8379539856401655,161.2575,158.67125,163.79,0.0,-1.0,-1.8369701987210297e-16,55
26420,"Houston-Pasadena-The Woodlands, TX",2004,4,165.18,164.85,TX,,161.37,161.62,195.51,163.79,162.04,160.92,158.28,156.63,154.62,0.006471701569082278,0.04150871872630768,-0.004328100948814528,0.004716495648168523,1.021565346718721,0.8431793770139635,0.8253797759705387,162.9,159.95,164.85,0.0,-2.4492935982947064e-16,1.0,56
26420,"Houston-Pasadena-The Woodlands, TX",2005,1,167.83,167.26,TX,,163.42,163.3,200.36,164.85,163.79,162.04,160.92,157.67,155.42,0.014619350925083374,0.03939845886154614,0.008147649356001097,0.003800813631440685,1.0234977358952393,0.8347973647434617,0.8156318626472349,164.48499999999999,161.42999999999998,167.26,0.0,1.0,6.123233995736766e-17,57
26420,"Houston-Pasadena-The Woodlands, TX",2005,2,170.94,169.75,TX,,165.87,167.39,205.66,167.26,164.85,163.79,162.04,158.28,156.63,0.014887002271912086,0.04758084423599107,0.0002676513468287123,0.003950735404938823,1.023391812865497,0.8253914227365555,0.8065253330740056,166.4125,163.07,169.75,0.0,1.2246467991473532e-16,-1.0,58
26420,"Houston-Pasadena-The Woodlands, TX",2005,3,172.92,171.6,TX,,168.4,169.87,211.09,169.75,167.26,164.85,163.79,160.92,157.67,0.01089837997054488,0.047683008730691645,-0.003988622301367206,0.003943595309362498,1.019002375296912,0.8129233976029181,0.7977639869250083,168.365,164.81124999999997,171.6,0.0,-1.0,-1.8369701987210297e-16,59
26420,"Houston-Pasadena-The Woodlands, TX",2005,4,175.78,175.36,TX,,171.12,171.34,215.57,171.6,169.75,167.26,164.85,162.04,158.28,0.021911421911422035,0.06375492872308164,0.011013041940877155,0.004597374552250779,1.0247779336138383,0.813471262235005,0.7938024771535929,170.9925,166.94625,175.36,0.0,-2.4492935982947064e-16,1.0,60
26420,"Houston-Pasadena-The Woodlands, TX",2006,1,178.88,178.46,TX,,174.03,173.83,218.72,175.36,171.6,169.75,167.26,163.79,160.92,0.017677919708029233,0.06696161664474487,-0.004233502203392803,0.0046387192199634514,1.0254553812561054,0.8159290416971471,0.7956748354059986,173.7925,169.13875000000002,178.46,0.0,1.0,6.123233995736766e-17,61
26420,"Houston-Pasadena-The Woodlands, TX",2006,2,181.39,180.08,TX,,176.06,177.76,220.23,178.46,175.36,171.6,169.75,164.85,162.04,0.009077664462624702,0.06085419734904285,-0.008600255245404531,0.005966269900108097,1.0228331250709986,0.8176905961948873,0.7994369522771648,176.375,171.39374999999998,180.08,0.0,1.2246467991473532e-16,-1.0,62
26420,"Houston-Pasadena-The Woodlands, TX",2006,3,184.51,183.01,TX,,178.66,180.27,220.56,180.08,178.46,175.36,171.6,167.26,163.79,0.016270546423811538,0.0664918414918414,0.007192881961186837,0.005339553572024402,1.0243479234299786,0.8297515415306492,0.8100290170475154,179.22750000000002,173.79625,183.01,0.0,-1.0,-1.8369701987210297e-16,63
26420,"Houston-Pasadena-The Woodlands, TX",2006,4,185.57,185.04,TX,,181.91,182.09,221.6,183.01,180.08,178.46,175.36,169.75,164.85,0.011092290038795749,0.0552007299270072,-0.005178256385015789,0.004102095138424312,1.0172063108130394,0.8350180505415162,0.8208935018050542,181.64749999999998,176.32,185.04,0.0,-2.4492935982947064e-16,1.0,64
26420,"Houston-Pasadena-The Woodlands, TX",2007,1,188.72,188.56,TX,,184.69,184.34,222.93,185.04,183.01,180.08,178.46,171.6,167.26,0.01902291396454836,0.05659531547685748,0.007930623925752611,0.004582474921691885,1.0209540310791057,0.8458260440497016,0.8284663347239043,184.1725,178.98250000000002,188.56,0.0,1.0,6.123233995736766e-17,65
26420,"Houston-Pasadena-The Woodlands, TX",2007,2,192.05,190.58,TX,,186.22,188.18,222.31,188.56,185.04,183.01,180.08,175.36,169.75,0.010712770470937771,0.058307418924922194,-0.008310143493610589,0.004055613965532897,1.023413167221566,0.8572713778057668,0.8376591246457649,186.7975,181.58625,190.58,0.0,1.2246467991473532e-16,-1.0,66
26420,"Houston-Pasadena-The Woodlands, TX",2007,3,193.56,191.86,TX,,187.51,189.28,219.45,190.58,188.56,185.04,183.01,178.46,171.6,0.006716339594920795,0.04835801322332123,-0.0039964308760169764,0.005153231110896272,1.0231987627326544,0.8742766005923902,0.8544543176122124,189.01,184.11875000000003,191.86,0.0,-1.0,-1.8369701987210297e-16,67
26420,"Houston-Pasadena-The Woodlands, TX",2007,4,194.63,194.01,TX,,188.46,188.54,215.44,191.86,190.58,188.56,185.04,180.08,175.36,0.011206087772333895,0.048476005188067495,0.0044897481774131,0.005147699241101839,1.0294492199936325,0.9005291496472335,0.8747679168213889,191.2525,186.45,194.01,0.0,-2.4492935982947064e-16,1.0,68
26420,"Houston-Pasadena-The Woodlands, TX",2008,1,192.82,192.97,TX,,187.86,187.3,210.5,194.01,191.86,190.58,188.56,183.01,178.46,-0.00536054842533884,0.023387781077641057,-0.016566636197672735,0.007719180115706142,1.027201107207495,0.9167220902612827,0.8924465558194775,192.355,188.26375,194.01,-0.005360548425338859,1.0,6.123233995736766e-17,69
26420,"Houston-Pasadena-The Woodlands, TX",2008,2,191.99,190.33,TX,,187.3,189.52,204.59,192.97,194.01,191.86,190.58,185.04,180.08,-0.013680883038814207,-0.001311785077132921,-0.008320334613475366,0.011347167316345965,1.0161772557394555,0.930299623637519,0.9154895156165991,192.2925,189.54500000000002,194.01,-0.01896809442812215,1.2246467991473532e-16,-1.0,70
26420,"Houston-Pasadena-The Woodlands, TX",2008,3,198.63,196.79,TX,,188.1,189.94,199.42,190.33,192.97,194.01,191.86,188.56,183.01,0.03394104975568735,0.0256958198686541,0.047621932794501554,0.021000764506307393,1.0461988304093568,0.9868117540868518,0.9432353826095677,193.52499999999998,191.2675,196.79,0.0,-1.0,-1.8369701987210297e-16,71
